4.657190344167847496e-01
8.947325814175570713e-01
3.105744449579860511e+00
2.073576854836865380e+00
1.286681675810032344e+00
6.221455465389266193e-01
4.496525809094572002e-01
1.358640553126897021e+00
1.397713490164689487e+00
3.872431833250167710e+00
2.174596723444980562e+00
1.771014170157036771e+00
7.618278849190815993e-01
5.754920718825665693e-01
1.388693964522465851e+00
7.086018396234602390e-01
2.051621672997629098e+00
8.738265234984673446e-01
5.346252480112994032e-01
3.647330972862421472e-01
4.040955286802420110e-01
9.102993796660482362e-01
5.369631012586670415e+00
3.509583098534589496e+00
7.331244264605392136e-01
6.578041096032745116e-01
5.166225557049518580e-01
1.658361534922938807e+00
2.079083014586865286e+00
2.607240587364327844e+00
3.394078381297350178e-01
3.042866019916691034e+00
1.731729449553441658e+00
2.314137641370553888e-01
1.092181600531023200e+00
6.042724204114038322e-01
1.686442008011554750e+00
9.574588066047574619e-01
9.563160654435119978e-01
1.904525722651046582e+00
8.207131479000482344e-01
2.779002118534555255e+00
1.016916545116204107e+00
6.625052287955917052e-01
1.628944014142924557e+00
6.269306577882655107e-01
1.858055168238864630e+00
1.278772014279646818e+00
8.049451834366589953e-01
5.837427150493584849e-01
0.000000000000000000e+00
