mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_entry_z,param_exit_z,param_long_window,param_max_position_pct,param_short_window,param_volatility_cap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0004057884216308594,0.00010845573548909055,0.0033060709635416665,0.0027011763880217137,1.2,0.3,60,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.000390926996866862,0.0001135720831668805,0.0014657974243164062,9.448597775650662e-05,1.2,0.3,60,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00029214223225911457,1.6759919816884487e-05,0.0015077590942382812,0.00016013365125653445,1.2,0.3,60,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0002544720967610677,5.268037611381706e-06,0.0014055569966634114,0.00011678882173878763,1.2,0.3,60,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.00033783912658691406,3.937300749462703e-05,0.001705487569173177,0.00029027657559323823,1.2,0.3,60,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0003448327382405599,7.113358141682832e-05,0.0014830430348714192,5.7963452721910924e-05,1.2,0.3,60,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.00039728482564290363,0.00014851319350335897,0.0020765463511149087,0.0006845148221004325,1.2,0.3,60,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.3, 'long_window': 60, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.0005780061086018881,0.000267214464557917,0.0036382675170898438,0.0013810094986634045,1.2,0.4,40,0.7,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00040642420450846356,4.575828906113552e-05,0.003277381261189779,0.000997406419761487,1.2,0.4,40,0.7,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0003573099772135417,3.299109759624611e-05,0.0019185543060302734,0.0004179449810320247,1.2,0.4,40,0.7,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.00041111310323079425,8.62632407188987e-05,0.0024438699086507163,0.0005895240379222543,1.2,0.4,40,0.7,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0003864765167236328,5.569136841105613e-05,0.003644069035847982,0.0010620539181237986,1.2,0.4,40,0.7,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0005181630452473959,0.00015449748770198795,0.004170417785644531,0.0026687005623141523,1.2,0.4,40,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.00036708513895670575,4.440492253472093e-05,0.009942293167114258,0.005079193412502542,1.2,0.4,40,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00042510032653808594,6.763948115140295e-05,0.005823771158854167,0.0024611649967739724,1.2,0.4,40,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.00030422210693359375,5.074937947756665e-05,0.006719509760538737,0.0015717019815343126,1.2,0.4,40,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.0004342397054036458,0.00010943565723104892,0.009091615676879883,0.001864714400082304,1.2,0.4,40,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0005334218343098959,0.00026966440047918966,0.010250171025594076,0.005817677764580279,1.2,0.4,40,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.00036398569742838543,1.4221867534807546e-05,0.006289164225260417,0.003204178529811416,1.2,0.4,40,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 40, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.0004684130350748698,4.205969237205352e-05,0.002941608428955078,0.0003137110781994439,1.2,0.4,50,0.7,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00044655799865722656,0.00011612053638535504,0.00314180056254069,0.0008793199636822874,1.2,0.4,50,0.7,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.00046626726786295575,8.714024209620724e-05,0.004499753316243489,0.0027195361117834,1.2,0.4,50,0.7,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.0003383954366048177,6.416644794913832e-05,0.011948108673095703,0.0011960933794239528,1.2,0.4,50,0.7,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.000345150629679362,3.0982390133219806e-05,0.007318655649820964,0.004184480102372117,1.2,0.4,50,0.7,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.0005061626434326172,6.69496464488425e-05,0.008199532826741537,0.004125470169748671,1.2,0.4,50,0.7,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.0006060600280761719,0.00023377595164820116,0.009911537170410156,0.005848012347228712,1.2,0.4,50,0.8,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
